period,lifeform,aphiaID,imaging_density,edna_density,difference,,,,,
2021-08,Undefined,146544,0.000,0.001,-0.001,,,,,
2021-08,Undefined,104079,0.000,0.001,-0.001,,,,,
2021-08,Undefined,149064,0.000,0.001,-0.001,,,,,
2021-08,Undefined,590566,0.000,0.001,-0.001,,,,,
2021-08,Undefined,830,0.000,0.001,-0.001,,,,,
2021-08,Undefined,1803,0.000,0.001,-0.001,,,,,
2021-08,Undefined,742628,0.000,0.001,-0.001,,,,,
2021-08,Undefined,235814,0.000,0.001,-0.001,,,,,
2021-08,Undefined,109572,0.000,0.001,-0.001,,,,,
2021-08,Undefined,146174,0.000,0.001,-0.001,,,,,
2021-08,Undefined,148950,0.000,0.001,-0.001,,,,,
2021-08,Undefined,591246,0.000,0.001,-0.001,,,,,
2021-08,Undefined,836372,0.000,0.001,-0.001,,,,,
2021-08,Undefined,235812,0.000,0.001,-0.001,,,,,
2021-08,Undefined,730535,0.000,0.001,-0.001,,,,,
2021-08,Undefined,981,0.000,0.001,-0.001,,,,,
2021-08,Undefined,449151,0.000,0.001,-0.001,,,,,
2021-08,Undefined,23157,0.000,0.001,-0.001,,,,,
2021-08,Undefined,1656682,0.000,0.001,-0.001,,,,,
2021-08,Undefined,536191,0.000,0.001,-0.001,,,,,
2021-08,Undefined,20997,0.000,0.001,-0.001,,,,,
2021-08,Undefined,175581,0.000,0.001,-0.001,,,,,
2021-08,Undefined,707629,0.000,0.001,-0.001,,,,,
2021-08,Undefined,146584,0.000,0.001,-0.001,,,,,
2021-08,Undefined,109448,0.000,0.001,-0.001,,,,,
2021-08,Undefined,582197,0.000,0.001,-0.001,,,,,
2021-08,Undefined,182757,0.000,0.001,-0.001,,,,,
2021-08,Undefined,355984,0.000,0.001,-0.001,,,,,
2021-08,Undefined,573250,0.000,0.001,-0.001,,,,,
2021-08,Undefined,345523,0.000,0.001,-0.001,,,,,
2021-08,Undefined,591250,0.000,0.002,-0.002,,,,,
2021-08,Undefined,562852,0.000,0.002,-0.002,,,,,
2021-08,Undefined,160570,0.000,0.002,-0.002,,,,,
2021-08,Undefined,149067,0.000,0.002,-0.002,,,,,
2021-08,Undefined,599623,0.000,0.002,-0.002,,,,,
2021-08,Undefined,1307,0.000,0.002,-0.002,,,,,
2021-08,Undefined,148983,0.000,0.003,-0.003,,,,,
2021-08,Undefined,900,0.000,0.003,-0.003,,,,,
2021-08,Undefined,1360,0.000,0.003,-0.003,,,,,
2021-08,Undefined,341585,0.000,0.004,-0.004,,,,,
2021-08,Undefined,591238,0.000,0.004,-0.004,,,,,
2021-08,Undefined,235816,0.000,0.004,-0.004,,,,,
2021-08,Undefined,982,0.000,0.004,-0.004,,,,,
2021-08,Undefined,345483,0.000,0.005,-0.005,,,,,
2021-08,Undefined,562650,0.000,0.005,-0.005,,,,,
2021-08,Undefined,368663,0.000,0.005,-0.005,,,,,
2021-08,Undefined,131495,0.000,0.006,-0.006,,,,,
2021-08,Undefined,149235,0.000,0.006,-0.006,,,,,
2021-08,Undefined,590699,0.000,0.007,-0.007,,,,,
2021-08,Undefined,1348,0.000,0.012,-0.012,,,,,
2021-08,Undefined,146213,0.000,0.015,-0.015,,,,,
2021-08,Undefined,889925,0.000,0.029,-0.029,,,,,
2021-08,Undefined,146547,0.000,0.053,-0.053,,,,,
2021-08,Undefined,345514,0.000,0.071,-0.071,,,,,
2021-10,Diatom,148899,0.254,0.012,0.242,,,,,
2021-10,Diatom,149069,0.224,0.002,0.223,,,,,
2021-10,Diatom,148969,0.106,0.000,0.106,,,,,
2021-10,Diatom,345513,0.064,0.000,0.064,,,,,
2021-10,Diatom,148985,0.062,0.001,0.062,,,,,
2021-10,Diatom,447730,0.058,0.000,0.058,,,,,
2021-10,Diatom,149023,0.038,0.000,0.038,,,,,
2021-10,Diatom,149130,0.036,0.002,0.034,,,,,
2021-10,Diatom,591192,0.028,0.000,0.028,,,,,
2021-10,Diatom,162969,0.022,0.000,0.022,,,,,
2021-10,Diatom,149322,0.020,0.000,0.020,,,,,
2021-10,Diatom,149149,0.019,0.000,0.019,,,,,
2021-10,Diatom,157440,0.019,0.000,0.019,,,,,
2021-10,Diatom,149151,0.008,0.000,0.008,,,,,
2021-10,Diatom,149132,0.007,0.000,0.007,,,,,
2021-10,Diatom,149120,0.003,0.000,0.003,,,,,
2021-10,Diatom,148971,0.003,0.000,0.003,,,,,
2021-10,Diatom,148947,0.003,0.000,0.003,,,,,
2021-10,Diatom,149054,0.003,0.000,0.003,,,,,
2021-10,Diatom,149112,0.003,0.001,0.002,,,,,
2021-10,Diatom,148948,0.001,0.000,0.001,,,,,
2021-10,Diatom,149018,0.001,0.000,0.001,,,,,
2021-10,Diatom,149118,0.001,0.000,0.001,,,,,
2021-10,Diatom,836581,0.001,0.000,0.001,,,,,
2021-10,Diatom,149630,0.001,0.000,0.001,,,,,
2021-10,Diatom,148949,0.001,0.000,0.001,,,,,
2021-10,Diatom,148953,0.001,0.000,0.001,,,,,
2021-10,Diatom,345491,0.001,0.000,0.001,,,,,
2021-10,Diatom,149145,0.001,0.000,0.001,,,,,
2021-10,Diatom,148966,0.000,0.000,0.000,,,,,
2021-10,Diatom,149003,0.000,0.000,0.000,,,,,
2021-10,Diatom,149092,0.000,0.000,0.000,,,,,
2021-10,Diatom,149135,0.000,0.000,0.000,,,,,
2021-10,Diatom,149137,0.000,0.000,0.000,,,,,
2021-10,Diatom,149219,0.000,0.000,0.000,,,,,
2021-10,Diatom,149619,0.000,0.000,0.000,,,,,
2021-10,Diatom,148967,0.000,0.000,0.000,,,,,
2021-10,Diatom,148917,0.000,0.000,0.000,,,,,
2021-10,Diatom,149233,0.000,0.000,0.000,,,,,
2021-10,Diatom,149004,0.000,0.000,0.000,,,,,
2021-10,Diatom,149037,0.000,0.000,0.000,,,,,
2021-10,Diatom,149126,0.000,0.000,0.000,,,,,
2021-10,Diatom,149158,0.000,0.000,0.000,,,,,
2021-10,Diatom,149179,0.000,0.000,0.000,,,,,
2021-10,Diatom,148952,0.000,0.000,0.000,,,,,
2021-10,Diatom,149055,0.000,0.000,0.000,,,,,
2021-10,Diatom,149144,0.000,0.000,0.000,,,,,
2021-10,Diatom,149181,0.000,0.000,0.000,,,,,
2021-10,Diatom,149113,0.000,0.000,0.000,,,,,
2021-10,Diatom,149165,0.000,0.000,0.000,,,,,
2021-10,Diatom,148944,0.000,0.000,0.000,,,,,
2021-10,Diatom,149021,0.000,0.000,0.000,,,,,
2021-10,Diatom,149134,0.000,0.000,0.000,,,,,
2021-10,Diatom,149234,0.000,0.000,0.000,,,,,
2021-10,Diatom,149236,0.000,0.000,0.000,,,,,
2021-10,Diatom,148994,0.000,0.000,0.000,,,,,
2021-10,Diatom,149313,0.000,0.000,0.000,,,,,
2021-10,Diatom,149167,0.000,0.000,0.000,,,,,
2021-10,Diatom,148934,0.000,0.000,0.000,,,,,
2021-10,Diatom,149010,0.000,0.000,0.000,,,,,
2021-10,Diatom,149241,0.000,0.000,0.000,,,,,
2021-10,Diatom,149106,0.000,0.000,0.000,,,,,
2021-10,Diatom,149116,0.000,0.000,0.000,,,,,
2021-10,Diatom,148963,0.000,0.000,0.000,,,,,
2021-10,Diatom,149045,0.000,0.000,0.000,,,,,
2021-10,Diatom,175584,0.000,0.001,-0.001,,,,,
2021-10,Diatom,148984,0.000,0.001,-0.001,,,,,
2021-10,Diatom,149015,0.000,0.001,-0.001,,,,,
2021-10,Diatom,172418,0.000,0.001,-0.001,,,,,
2021-10,Diatom,148905,0.000,0.001,-0.001,,,,,
2021-10,Diatom,345493,0.000,0.001,-0.001,,,,,
2021-10,Diatom,149001,0.000,0.001,-0.001,,,,,
2021-10,Diatom,149111,0.000,0.001,-0.001,,,,,
2021-10,Diatom,149038,0.000,0.002,-0.002,,,,,
2021-10,Diatom,149002,0.000,0.002,-0.002,,,,,
2021-10,Diatom,149068,0.003,0.005,-0.002,,,,,
2021-10,Diatom,148904,0.000,0.003,-0.003,,,,,
2021-10,Diatom,149115,0.000,0.003,-0.003,,,,,
2021-10,Diatom,149073,0.000,0.004,-0.004,,,,,
2021-10,Diatom,148900,0.000,0.008,-0.008,,,,,
2021-10,Diatom,148912,0.000,0.013,-0.013,,,,,
2021-10,Diatom,148903,0.000,0.019,-0.019,,,,,
2021-10,Diatom,148898,0.000,0.040,-0.040,,,,,
2021-10,Dinoflagellate,840626,0.008,0.000,0.008,,,,,
2021-10,Dinoflagellate,109553,0.002,0.001,0.001,,,,,
2021-10,Dinoflagellate,494057,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109428,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109438,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109462,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109490,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109504,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110220,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110303,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,163862,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,231799,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,233024,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,233037,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,599664,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109492,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110208,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110213,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109406,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109899,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109485,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,232861,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109474,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,232785,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109549,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110229,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,391508,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109478,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,231787,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109418,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,604918,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,232546,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109435,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109393,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109784,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,109500,0.000,0.000,0.000,,,,,
2021-10,Dinoflagellate,110248,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,494056,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,109467,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,246598,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,109396,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,109394,0.000,0.001,-0.001,,,,,
2021-10,Dinoflagellate,231793,0.000,0.002,-0.002,,,,,
2021-10,Dinoflagellate,109476,0.000,0.002,-0.002,,,,,
2021-10,Dinoflagellate,232716,0.000,0.003,-0.003,,,,,
2021-10,Dinoflagellate,109392,0.000,0.003,-0.003,,,,,
2021-10,Dinoflagellate,109442,0.000,0.003,-0.003,,,,,
2021-10,Dinoflagellate,231789,0.000,0.003,-0.003,,,,,
2021-10,Dinoflagellate,109475,0.000,0.004,-0.004,,,,,
2021-10,Dinoflagellate,109566,0.000,0.005,-0.005,,,,,
2021-10,Dinoflagellate,109921,0.000,0.006,-0.006,,,,,
2021-10,Dinoflagellate,109391,0.000,0.007,-0.007,,,,,
2021-10,Dinoflagellate,109410,0.000,0.008,-0.008,,,,,
2021-10,Dinoflagellate,19542,0.000,0.176,-0.176,,,,,
2021-10,Other,1302,0.000,0.000,0.000,,,,,
2021-10,Other,1358,0.000,0.000,0.000,,,,,
2021-10,Other,1371,0.000,0.000,0.000,,,,,
2021-10,Other,1410,0.000,0.000,0.000,,,,,
2021-10,Other,1806,0.000,0.000,0.000,,,,,
2021-10,Other,5953,0.000,0.000,0.000,,,,,
2021-10,Other,14355,0.000,0.000,0.000,,,,,
2021-10,Other,17793,0.000,0.000,0.000,,,,,
2021-10,Other,103989,0.000,0.000,0.000,,,,,
2021-10,Other,104262,0.000,0.000,0.000,,,,,
2021-10,Other,105541,0.000,0.000,0.000,,,,,
2021-10,Other,105601,0.000,0.000,0.000,,,,,
2021-10,Other,115126,0.000,0.000,0.000,,,,,
2021-10,Other,117517,0.000,0.000,0.000,,,,,
2021-10,Other,118027,0.000,0.000,0.000,,,,,
2021-10,Other,152391,0.000,0.000,0.000,,,,,
2021-10,Other,160584,0.000,0.000,0.000,,,,,
2021-10,Other,163780,0.000,0.000,0.000,,,,,
2021-10,Other,172813,0.000,0.000,0.000,,,,,
2021-10,Other,177482,0.000,0.000,0.000,,,,,
2021-10,Other,177604,0.000,0.000,0.000,,,,,
2021-10,Other,233761,0.000,0.000,0.000,,,,,
2021-10,Other,249725,0.000,0.000,0.000,,,,,
2021-10,Other,601744,0.000,0.000,0.000,,,,,
2021-10,Other,106289,0.000,0.000,0.000,,,,,
2021-10,Other,135263,0.000,0.000,0.000,,,,,
2021-10,Other,146557,0.000,0.000,0.000,,,,,
2021-10,Other,178594,0.000,0.000,0.000,,,,,
2021-10,Other,1071,0.000,0.000,0.000,,,,,
2021-10,Other,14260,0.000,0.000,0.000,,,,,
2021-10,Other,19948,0.000,0.000,0.000,,,,,
2021-10,Other,115351,0.000,0.000,0.000,,,,,
2021-10,Other,117368,0.000,0.000,0.000,,,,,
2021-10,Other,134531,0.000,0.000,0.000,,,,,
2021-10,Other,135513,0.000,0.000,0.000,,,,,
2021-10,Other,160595,0.000,0.000,0.000,,,,,
2021-10,Other,163057,0.000,0.000,0.000,,,,,
2021-10,Other,178597,0.000,0.000,0.000,,,,,
2021-10,Other,249721,0.000,0.000,0.000,,,,,
2021-10,Other,291417,0.000,0.000,0.000,,,,,
2021-10,Other,341353,0.000,0.000,0.000,,,,,
2021-10,Other,376081,0.000,0.000,0.000,,,,,
2021-10,Other,573884,0.000,0.000,0.000,,,,,
2021-10,Other,1320351,0.000,0.000,0.000,,,,,
2021-10,Other,793,0.000,0.000,0.000,,,,,
2021-10,Other,101198,0.000,0.000,0.000,,,,,
2021-10,Other,103990,0.000,0.000,0.000,,,,,
2021-10,Other,118073,0.000,0.000,0.000,,,,,
2021-10,Other,134566,0.000,0.000,0.000,,,,,
2021-10,Other,160575,0.000,0.000,0.000,,,,,
2021-10,Other,233759,0.000,0.000,0.000,,,,,
2021-10,Other,101,0.000,0.000,0.000,,,,,
2021-10,Other,799,0.000,0.000,0.000,,,,,
2021-10,Other,1135,0.000,0.000,0.000,,,,,
2021-10,Other,134545,0.000,0.000,0.000,,,,,
2021-10,Other,135220,0.000,0.000,0.000,,,,,
2021-10,Other,160563,0.000,0.000,0.000,,,,,
2021-10,Other,183566,0.000,0.000,0.000,,,,,
2021-10,Other,248096,0.000,0.000,0.000,,,,,
2021-10,Other,425487,0.000,0.000,0.000,,,,,
2021-10,Other,577493,0.000,0.000,0.000,,,,,
2021-10,Other,979,0.000,0.000,0.000,,,,,
2021-10,Other,1795,0.000,0.000,0.000,,,,,
2021-10,Other,105450,0.000,0.000,0.000,,,,,
2021-10,Other,105513,0.000,0.000,0.000,,,,,
2021-10,Other,106422,0.000,0.000,0.000,,,,,
2021-10,Other,115058,0.000,0.000,0.000,,,,,
2021-10,Other,115153,0.000,0.000,0.000,,,,,
2021-10,Other,134541,0.000,0.000,0.000,,,,,
2021-10,Other,146549,0.000,0.000,0.000,,,,,
2021-10,Other,160583,0.000,0.000,0.000,,,,,
2021-10,Other,235747,0.000,0.000,0.000,,,,,
2021-10,Other,292893,0.000,0.000,0.000,,,,,
2021-10,Other,493821,0.000,0.000,0.000,,,,,
2021-10,Other,1104,0.000,0.000,0.000,,,,,
2021-10,Other,21000,0.000,0.000,0.000,,,,,
2021-10,Other,104240,0.000,0.000,0.000,,,,,
2021-10,Other,115086,0.000,0.000,0.000,,,,,
2021-10,Other,117030,0.000,0.000,0.000,,,,,
2021-10,Other,51,0.000,0.000,0.000,,,,,
2021-10,Other,21001,0.000,0.000,0.000,,,,,
2021-10,Other,115073,0.000,0.000,0.000,,,,,
2021-10,Other,531467,0.000,0.000,0.000,,,,,
2021-10,Other,13551,0.000,0.000,0.000,,,,,
2021-10,Other,134563,0.000,0.000,0.000,,,,,
2021-10,Other,104241,0.000,0.000,0.000,,,,,
2021-10,Other,110722,0.000,0.000,0.000,,,,,
2021-10,Other,160581,0.000,0.000,0.000,,,,,
2021-10,Other,104685,0.000,0.000,0.000,,,,,
2021-10,Other,106346,0.000,0.000,0.000,,,,,
2021-10,Other,160585,0.000,0.000,0.000,,,,,
2021-10,Other,183533,0.000,0.000,0.000,,,,,
2021-10,Other,292897,0.000,0.000,0.000,,,,,
2021-10,Other,732333,0.000,0.000,0.000,,,,,
2021-10,Other,1103,0.000,0.000,0.000,,,,,
2021-10,Other,106287,0.000,0.000,0.000,,,,,
2021-10,Other,157258,0.000,0.000,0.000,,,,,
2021-10,Other,1101,0.000,0.000,0.000,,,,,
2021-10,Other,146142,0.000,0.000,0.000,,,,,
2021-10,Other,247915,0.000,0.000,0.000,,,,,
2021-10,Other,1434803,0.000,0.000,0.000,,,,,
2021-10,Other,160582,0.000,0.000,0.000,,,,,
2021-10,Other,146232,0.000,0.000,0.000,,,,,
2021-10,Other,601293,0.000,0.000,0.000,,,,,
2021-10,Other,802,0.000,0.000,0.000,,,,,
2021-10,Other,129619,0.000,0.000,0.000,,,,,
2021-10,Other,1249,0.000,0.000,0.000,,,,,
2021-10,Other,134564,0.000,0.000,0.000,,,,,
2021-10,Other,104196,0.000,0.000,0.000,,,,,
2021-10,Other,134529,0.000,0.000,0.000,,,,,
2021-10,Other,101195,0.000,0.000,0.000,,,,,
2021-10,Other,104872,0.000,0.000,0.000,,,,,
2021-10,Other,106285,0.000,0.000,0.000,,,,,
2021-10,Other,248097,0.000,0.000,0.000,,,,,
2021-10,Other,104152,0.000,0.001,-0.001,,,,,
2021-10,Other,134533,0.000,0.001,-0.001,,,,,
2021-10,Other,146624,0.000,0.001,-0.001,,,,,
2021-10,Other,1444150,0.000,0.001,-0.001,,,,,
2021-10,Other,157256,0.000,0.001,-0.001,,,,,
2021-10,Other,425497,0.000,0.001,-0.001,,,,,
2021-10,Other,115060,0.000,0.001,-0.001,,,,,
2021-10,Other,1102,0.000,0.001,-0.001,,,,,
2021-10,Other,160564,0.000,0.001,-0.001,,,,,
2021-10,Other,129437,0.000,0.001,-0.001,,,,,
2021-10,Other,115090,0.000,0.001,-0.001,,,,,
2021-10,Other,105,0.000,0.001,-0.001,,,,,
2021-10,Other,1606,0.000,0.001,-0.001,,,,,
2021-10,Other,17651,0.000,0.001,-0.001,,,,,
2021-10,Other,118051,0.000,0.001,-0.001,,,,,
2021-10,Other,146606,0.000,0.001,-0.001,,,,,
2021-10,Other,416523,0.000,0.001,-0.001,,,,,
2021-10,Other,119077,0.000,0.001,-0.001,,,,,
2021-10,Other,160572,0.000,0.001,-0.001,,,,,
2021-10,Other,115104,0.000,0.001,-0.001,,,,,
2021-10,Other,146230,0.000,0.001,-0.001,,,,,
2021-10,Other,118075,0.000,0.001,-0.001,,,,,
2021-10,Other,160597,0.000,0.002,-0.002,,,,,
2021-10,Other,882,0.000,0.002,-0.002,,,,,
2021-10,Other,115061,0.000,0.002,-0.002,,,,,
2021-10,Other,913,0.000,0.002,-0.002,,,,,
2021-10,Other,1065,0.000,0.002,-0.002,,,,,
2021-10,Other,146543,0.000,0.002,-0.002,,,,,
2021-10,Other,118011,0.000,0.002,-0.002,,,,,
2021-10,Other,1248,0.000,0.002,-0.002,,,,,
2021-10,Other,1267,0.000,0.002,-0.002,,,,,
2021-10,Other,17639,0.000,0.002,-0.002,,,,,
2021-10,Other,118014,0.000,0.003,-0.003,,,,,
2021-10,Other,1337,0.000,0.003,-0.003,,,,,
2021-10,Other,115088,0.000,0.003,-0.003,,,,,
2021-10,Other,128545,0.000,0.003,-0.003,,,,,
2021-10,Other,118028,0.000,0.003,-0.003,,,,,
2021-10,Other,117535,0.000,0.003,-0.003,,,,,
2021-10,Other,1100,0.000,0.004,-0.004,,,,,
2021-10,Other,801,0.000,0.004,-0.004,,,,,
2021-10,Other,13552,0.000,0.005,-0.005,,,,,
2021-10,Other,883,0.000,0.005,-0.005,,,,,
2021-10,Other,1789,0.000,0.005,-0.005,,,,,
2021-10,Other,11,0.000,0.006,-0.006,,,,,
2021-10,Other,1292,0.000,0.008,-0.008,,,,,
2021-10,Other,17640,0.000,0.010,-0.010,,,,,
2021-10,Other,369190,0.000,0.012,-0.012,,,,,
2021-10,Other,146603,0.000,0.013,-0.013,,,,,
2021-10,Other,1486573,0.000,0.024,-0.024,,,,,
2021-10,Other,146537,0.000,0.145,-0.145,,,,,
2021-10,Undefined,146582,0.000,0.000,0.000,,,,,
2021-10,Undefined,148951,0.000,0.000,0.000,,,,,
2021-10,Undefined,794,0.000,0.000,0.000,,,,,
2021-10,Undefined,839,0.000,0.000,0.000,,,,,
2021-10,Undefined,845,0.000,0.000,0.000,,,,,
2021-10,Undefined,871,0.000,0.000,0.000,,,,,
2021-10,Undefined,985,0.000,0.000,0.000,,,,,
2021-10,Undefined,1598,0.000,0.000,0.000,,,,,
2021-10,Undefined,1762,0.000,0.000,0.000,,,,,
2021-10,Undefined,1777,0.000,0.000,0.000,,,,,
2021-10,Undefined,2143,0.000,0.000,0.000,,,,,
2021-10,Undefined,2213,0.000,0.000,0.000,,,,,
2021-10,Undefined,2851,0.000,0.000,0.000,,,,,
2021-10,Undefined,5949,0.000,0.000,0.000,,,,,
2021-10,Undefined,5950,0.000,0.000,0.000,,,,,
2021-10,Undefined,8038,0.000,0.000,0.000,,,,,
2021-10,Undefined,14165,0.000,0.000,0.000,,,,,
2021-10,Undefined,15241,0.000,0.000,0.000,,,,,
2021-10,Undefined,22579,0.000,0.000,0.000,,,,,
2021-10,Undefined,22973,0.000,0.000,0.000,,,,,
2021-10,Undefined,101064,0.000,0.000,0.000,,,,,
2021-10,Undefined,101679,0.000,0.000,0.000,,,,,
2021-10,Undefined,104023,0.000,0.000,0.000,,,,,
2021-10,Undefined,104081,0.000,0.000,0.000,,,,,
2021-10,Undefined,105399,0.000,0.000,0.000,,,,,
2021-10,Undefined,105511,0.000,0.000,0.000,,,,,
2021-10,Undefined,105569,0.000,0.000,0.000,,,,,
2021-10,Undefined,105612,0.000,0.000,0.000,,,,,
2021-10,Undefined,105684,0.000,0.000,0.000,,,,,
2021-10,Undefined,109426,0.000,0.000,0.000,,,,,
2021-10,Undefined,109572,0.000,0.000,0.000,,,,,
2021-10,Undefined,111411,0.000,0.000,0.000,,,,,
2021-10,Undefined,111525,0.000,0.000,0.000,,,,,
2021-10,Undefined,115444,0.000,0.000,0.000,,,,,
2021-10,Undefined,115723,0.000,0.000,0.000,,,,,
2021-10,Undefined,117377,0.000,0.000,0.000,,,,,
2021-10,Undefined,118006,0.000,0.000,0.000,,,,,
2021-10,Undefined,118058,0.000,0.000,0.000,,,,,
2021-10,Undefined,118100,0.000,0.000,0.000,,,,,
2021-10,Undefined,120240,0.000,0.000,0.000,,,,,
2021-10,Undefined,120563,0.000,0.000,0.000,,,,,
2021-10,Undefined,125274,0.000,0.000,0.000,,,,,
2021-10,Undefined,129686,0.000,0.000,0.000,,,,,
2021-10,Undefined,130839,0.000,0.000,0.000,,,,,
2021-10,Undefined,130843,0.000,0.000,0.000,,,,,
2021-10,Undefined,130852,0.000,0.000,0.000,,,,,
2021-10,Undefined,131114,0.000,0.000,0.000,,,,,
2021-10,Undefined,131495,0.000,0.000,0.000,,,,,
2021-10,Undefined,131593,0.000,0.000,0.000,,,,,
2021-10,Undefined,134919,0.000,0.000,0.000,,,,,
2021-10,Undefined,136743,0.000,0.000,0.000,,,,,
2021-10,Undefined,136744,0.000,0.000,0.000,,,,,
2021-10,Undefined,138154,0.000,0.000,0.000,,,,,
2021-10,Undefined,143664,0.000,0.000,0.000,,,,,
2021-10,Undefined,143772,0.000,0.000,0.000,,,,,
2021-10,Undefined,144228,0.000,0.000,0.000,,,,,
2021-10,Undefined,146216,0.000,0.000,0.000,,,,,
2021-10,Undefined,146249,0.000,0.000,0.000,,,,,
2021-10,Undefined,146665,0.000,0.000,0.000,,,,,
2021-10,Undefined,149053,0.000,0.000,0.000,,,,,
2021-10,Undefined,150319,0.000,0.000,0.000,,,,,
2021-10,Undefined,151155,0.000,0.000,0.000,,,,,
2021-10,Undefined,160333,0.000,0.000,0.000,,,,,
2021-10,Undefined,163060,0.000,0.000,0.000,,,,,
2021-10,Undefined,163158,0.000,0.000,0.000,,,,,
2021-10,Undefined,178544,0.000,0.000,0.000,,,,,
2021-10,Undefined,178780,0.000,0.000,0.000,,,,,
2021-10,Undefined,178852,0.000,0.000,0.000,,,,,
2021-10,Undefined,179049,0.000,0.000,0.000,,,,,
2021-10,Undefined,179270,0.000,0.000,0.000,,,,,
2021-10,Undefined,182702,0.000,0.000,0.000,,,,,
2021-10,Undefined,196290,0.000,0.000,0.000,,,,,
2021-10,Undefined,206253,0.000,0.000,0.000,,,,,
2021-10,Undefined,231792,0.000,0.000,0.000,,,,,
2021-10,Undefined,231794,0.000,0.000,0.000,,,,,
2021-10,Undefined,232953,0.000,0.000,0.000,,,,,
2021-10,Undefined,233845,0.000,0.000,0.000,,,,,
2021-10,Undefined,235741,0.000,0.000,0.000,,,,,
2021-10,Undefined,246828,0.000,0.000,0.000,,,,,
2021-10,Undefined,293140,0.000,0.000,0.000,,,,,
2021-10,Undefined,345463,0.000,0.000,0.000,,,,,
2021-10,Undefined,345509,0.000,0.000,0.000,,,,,
2021-10,Undefined,353995,0.000,0.000,0.000,,,,,
2021-10,Undefined,368697,0.000,0.000,0.000,,,,,
2021-10,Undefined,368706,0.000,0.000,0.000,,,,,
2021-10,Undefined,368782,0.000,0.000,0.000,,,,,
2021-10,Undefined,368875,0.000,0.000,0.000,,,,,
2021-10,Undefined,368882,0.000,0.000,0.000,,,,,
2021-10,Undefined,368887,0.000,0.000,0.000,,,,,
2021-10,Undefined,369178,0.000,0.000,0.000,,,,,
2021-10,Undefined,369536,0.000,0.000,0.000,,,,,
2021-10,Undefined,370098,0.000,0.000,0.000,,,,,
2021-10,Undefined,376277,0.000,0.000,0.000,,,,,
2021-10,Undefined,377084,0.000,0.000,0.000,,,,,
2021-10,Undefined,390977,0.000,0.000,0.000,,,,,
2021-10,Undefined,395046,0.000,0.000,0.000,,,,,
2021-10,Undefined,414708,0.000,0.000,0.000,,,,,
2021-10,Undefined,414714,0.000,0.000,0.000,,,,,
2021-10,Undefined,414715,0.000,0.000,0.000,,,,,
2021-10,Undefined,414856,0.000,0.000,0.000,,,,,
2021-10,Undefined,414889,0.000,0.000,0.000,,,,,
2021-10,Undefined,414900,0.000,0.000,0.000,,,,,
2021-10,Undefined,415511,0.000,0.000,0.000,,,,,
2021-10,Undefined,416125,0.000,0.000,0.000,,,,,
2021-10,Undefined,417153,0.000,0.000,0.000,,,,,
2021-10,Undefined,425527,0.000,0.000,0.000,,,,,
2021-10,Undefined,425576,0.000,0.000,0.000,,,,,
2021-10,Undefined,427050,0.000,0.000,0.000,,,,,
2021-10,Undefined,428735,0.000,0.000,0.000,,,,,
2021-10,Undefined,484258,0.000,0.000,0.000,,,,,
